时间,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点,PE-TTM(扣非) 50%分位点,PE-TTM(扣非) 20%分位点
1998-11-12,1.44,-8.12,22,13.2,1480027296,426888000,43.454,0.7069,48.5524,36.0075,21.3018
1998-11-11,1.46,-8.1,22.3,13.38,1500209486.4,432709200,44.0466,0.7242,48.5524,35.9916,21.3018
1998-11-10,1.48,-8.08,22.62,13.57,1521512909.6,438853800,44.6721,0.7398,48.5524,35.9787,21.3018
1998-11-09,1.47,-8.09,22.52,13.51,1514785512.8,436913400,44.4746,0.7354,48.5524,35.9658,21.3018
1998-11-06,1.45,-8.11,22.17,13.3,1491239624,430122000,43.7832,0.7185,48.5566,35.9583,21.3018
1998-11-05,1.44,-8.12,22.06,13.24,1484512227.2,428181600,43.5857,0.714,48.5566,35.9508,21.3018
1998-11-04,1.43,-8.13,21.86,13.12,1471057433.6,424300800,43.1907,0.7038,48.5566,35.9431,21.3018
1998-11-03,1.45,-8.11,22.22,13.33,1494603322.4,431092200,43.882,0.7228,48.5566,35.9353,21.3018
1998-11-02,1.44,-8.12,22.06,13.24,1484512227.2,428181600,43.5857,0.715,48.5566,35.9353,21.3018
1998-10-30,1.41,-8.15,21.63,12.98,1455360174.4,419773200,42.7298,0.6971,48.6394,35.9353,21.2652
1998-10-29,1.41,-8.16,21.51,12.91,1447511544.8,417509400,42.4994,0.691,48.6394,35.9265,21.2652
1998-10-28,1.43,-8.13,21.9,13.14,1473299899.2,424947600,43.2565,0.7067,48.6394,35.9177,21.2652
1998-10-27,1.4,-8.16,21.46,12.88,1444147846.4,416539200,42.4006,0.6905,48.6394,35.9177,21.2652
1998-10-26,1.39,-8.17,21.33,12.8,1435177984,413952000,42.1373,0.6869,48.6394,35.9177,21.2652
1998-10-23,1.43,-8.13,21.83,13.1,1468814968,423654000,43.1248,0.7035,48.6394,35.9041,21.2652
1998-10-22,1.44,-8.12,22.05,13.23,1483390994.4,427858200,43.5528,0.7133,48.6394,35.8904,21.2652
1998-10-21,1.43,-8.13,21.83,13.1,1468814968,423654000,43.1248,0.7046,48.6394,35.88,21.2652
1998-10-20,1.49,-8.07,22.79,13.67,1532725237.6,442087800,45.0013,0.7407,48.6394,35.8696,21.2652
1998-10-19,1.48,-8.07,22.74,13.64,1529361539.2,441117600,44.9025,0.7396,48.6394,35.8696,21.2652
1998-10-16,1.49,-8.06,22.84,13.7,1536088936,443058000,45.1,0.7428,48.6554,35.8696,21.2382
1998-10-15,1.51,-8.05,23.05,13.83,1550664962.4,447262200,45.528,0.7494,48.6554,35.8468,21.2382
1998-10-14,1.51,-8.04,23.07,13.84,1551786195.2,447585600,45.5609,0.75,48.6554,35.824,21.2382
1998-10-13,1.5,-8.05,23,13.8,1547301264,446292000,45.4292,0.7498,48.6554,35.8233,21.2382
1998-10-12,1.53,-8.02,23.46,14.07,1577574549.6,455023800,46.3181,0.7598,48.6554,35.8227,21.2382
1998-10-09,1.52,-8.03,23.25,13.95,1564119756,451143000,45.923,0.7553,48.787,35.7981,21.2382
1998-10-08,1.51,-8.04,23.19,13.91,1559634824.8,449849400,45.7913,0.7526,48.787,35.7734,21.2382
1998-10-07,1.5,-8.05,22.97,13.78,1545058798.4,445645200,45.3634,0.7506,48.787,35.7734,21.2382
1998-10-06,1.47,-8.08,22.57,13.54,1518149211.2,437883600,44.5733,0.7419,48.787,35.7734,21.2382
1998-10-05,1.45,-8.11,22.17,13.3,1491239624,430122000,43.7832,0.7238,48.787,35.7734,21.2382
1998-09-30,1.46,-8.09,22.38,13.43,1505815650.4,434326200,44.2112,0.7346,48.787,35.7734,21.2382
1998-09-29,1.46,-8.09,22.4,13.44,1506936883.2,434649600,44.2441,0.7353,48.787,35.7494,21.2382
1998-09-28,1.45,-8.11,22.17,13.3,1491239624,430122000,43.7832,0.7256,48.787,35.7254,21.2382
1998-09-25,1.46,-8.1,22.32,13.39,1501330719.2,433032600,44.0795,0.7305,48.787,35.7254,21.2382
1998-09-24,1.44,-8.11,22.11,13.27,1487875925.6,429151800,43.6845,0.7243,48.787,35.7254,21.2382
1998-09-23,1.5,-8.05,22.97,13.78,1545058798.4,445645200,45.3634,0.7498,48.8339,35.7082,21.2382
1998-09-22,1.49,-8.06,22.84,13.7,1536088936,443058000,45.1,0.747,48.8339,35.691,21.2382
1998-09-21,1.48,-8.08,22.62,13.57,1521512909.6,438853800,44.6721,0.7433,48.8339,35.6842,21.2382
1998-09-18,1.44,-8.12,22,13.2,1480027296,426888000,43.454,0.7225,48.8339,35.6773,21.2382
1998-09-17,1.48,-8.07,22.74,13.64,1529361539.2,441117600,44.9025,0.7446,48.8339,35.6773,21.2382
1998-09-16,1.53,-8.02,23.46,14.07,1577574549.6,455023800,46.3181,0.7573,48.8339,35.6773,21.2382
1998-09-15,1.47,-8.09,22.45,13.47,1510300581.6,435619800,44.3429,0.7382,48.8339,35.663,21.2382
1998-09-14,1.52,-8.03,23.22,13.93,1561877290.4,450496200,45.8572,0.7509,48.8339,35.6487,21.2382
1998-09-11,1.49,-8.06,22.87,13.72,1538331401.6,443704800,45.1659,0.7481,48.8339,35.639,21.2382
1998-09-10,1.46,-8.1,22.32,13.39,1501330719.2,433032600,44.0795,0.7358,48.8339,35.6292,21.2382
1998-09-09,1.43,-8.13,21.96,13.18,1477784830.4,426241200,43.3882,0.7252,48.8808,35.6292,21.2286
1998-09-08,1.41,-8.15,21.6,12.96,1453117708.8,419126400,42.664,0.7145,48.8808,35.6292,21.2286
1998-09-07,1.43,-8.13,21.96,13.18,1477784830.4,426241200,43.3882,0.7255,48.8808,35.6133,21.2286
1998-09-04,1.39,-8.17,21.33,12.8,1435177984,413952000,42.1373,0.7071,48.8808,35.5974,21.2286
1998-09-03,1.36,-8.21,20.84,12.51,1402662232.8,404573400,41.1826,0.6973,48.8808,35.5892,21.2286
1998-09-02,1.36,-8.21,20.74,12.45,1395934836,402633000,40.9851,0.6944,48.8808,35.5811,21.2286
1998-09-01,1.35,-8.22,20.66,12.4,1390328672,401016000,40.8205,0.6916,48.8808,35.5811,21.2286
1998-08-31,1.36,-8.21,20.81,12.49,1400419767.2,403926600,41.1167,0.6948,48.8808,35.5811,21.2286
1998-08-28,1.35,-8.22,20.67,12.41,1391449904.8,401339400,40.8534,0.6936,48.8808,35.5811,21.2286
1998-08-27,1.36,-8.21,20.84,12.51,1402662232.8,404573400,41.1826,0.6969,48.8808,35.5811,21.2286
1998-08-26,1.39,-8.17,21.33,12.8,1435177984,413952000,42.1373,0.7062,48.8901,35.5811,21.2286
1998-08-25,1.43,-8.13,21.88,13.13,1472178666.4,424624200,43.2236,0.7216,48.8901,35.5811,21.2286
1998-08-24,1.41,-8.15,21.61,12.97,1454238941.6,419449800,42.6969,0.7144,48.8901,35.5811,21.2286
1998-08-21,1.42,-8.14,21.78,13.07,1465451269.6,422683800,43.0261,0.7203,48.8901,35.5811,21.2286
1998-08-20,1.36,-8.21,20.81,12.49,1400419767.2,403926600,41.1167,0.6982,48.8901,35.5571,21.2286
1998-08-19,1.34,-8.23,20.54,12.33,1382480042.4,398752200,40.59,0.69,48.9415,35.533,21.1745
1998-08-18,1.27,-8.31,19.48,11.7,1311842376,378378000,38.5161,0.6126,48.9415,35.509,21.1745
1998-08-17,1.29,-8.28,19.78,11.88,1332024566.4,384199200,39.1086,0.6342,48.9415,35.4849,21.1745
1998-08-14,1.44,-8.12,22,13.2,1480027296,426888000,43.454,0.7226,48.9415,35.4369,21.1745
1998-08-13,1.51,-8.04,23.12,13.87,1555149893.6,448555800,45.6597,0.746,48.9415,35.3888,21.1745
1998-08-12,1.47,-8.09,22.48,13.49,1512543047.2,436266600,44.4087,0.7361,48.9524,35.3804,21.1745
1998-08-11,1.46,-8.1,22.35,13.41,1503573184.8,433679400,44.1454,0.7359,48.9524,35.3721,21.1745
1998-08-10,1.47,-8.08,22.57,13.54,1518149211.2,437883600,44.5733,0.741,48.9524,35.3721,21.1745
1998-08-07,1.52,-8.03,23.34,14,1569725920,452760000,46.0876,0.7496,48.9524,35.3721,21.1745
1998-08-06,1.52,-8.03,23.31,13.98,1567483454.4,452113200,46.0218,0.7493,48.9524,35.3594,21.1745
1998-08-05,1.56,-7.98,23.96,14.37,1611211533.6,464725800,47.3057,0.7641,48.9746,35.3466,21.1554
1998-08-04,1.58,-7.97,24.13,14.47,1622423861.6,467959800,47.6348,0.7701,48.9746,35.3466,21.1554
1998-08-03,1.69,-7.85,25.82,15.48,1735668374.4,500623200,50.9597,0.8398,48.9746,35.3466,21.1554
1998-07-31,1.69,-7.84,25.85,15.5,1737910840,501270000,51.0256,0.8406,48.9524,35.3437,21.1554
1998-07-30,1.64,-7.89,25.18,15.1,1693061528,488334000,49.7088,0.8174,48.9415,35.3407,21.1554
1998-07-29,1.66,-7.88,25.38,15.22,1706516321.6,492214800,50.1038,0.8243,48.9415,35.3407,21.1554
1998-07-28,1.61,-7.93,24.6,14.75,1653818380,477015000,48.5566,0.7913,48.8901,35.3407,21.1554
1998-07-27,1.63,-7.91,24.96,14.97,1678485501.6,484129800,49.2808,0.8089,48.8901,35.2832,21.1554
1998-07-24,1.62,-7.91,24.86,14.91,1671758104.8,482189400,49.0833,0.8052,48.8808,35.2258,21.1554
1998-07-23,1.63,-7.91,24.98,14.98,1679606734.4,484453200,49.3138,0.8103,48.8808,35.2258,21.1554
1998-07-22,1.61,-7.93,24.65,14.78,1657182078.4,477985200,48.6554,0.7959,48.8808,35.2258,21.1188
1998-07-21,1.63,-7.91,24.93,14.95,1676243036,483483000,49.215,0.8091,48.8808,35.2111,21.1188
1998-07-20,1.61,-7.93,24.71,14.82,1661667009.6,479278800,48.787,0.7982,48.8339,35.1964,21.1188
1998-07-17,1.66,-7.87,25.48,15.28,1713243718.4,494155200,50.3013,0.8275,48.8339,35.1724,21.1188
1998-07-16,1.59,-7.95,24.33,14.59,1635878655.2,471840600,48.0299,0.7871,48.8339,35.1484,21.1188
1998-07-15,1.57,-7.97,24.08,14.44,1619060163.2,466989600,47.5361,0.7771,48.8339,35.1243,21.1188
1998-07-14,1.54,-8.01,23.56,14.13,1584301946.4,456964200,46.5156,0.7634,48.8339,35.1003,21.1188
1998-07-13,1.55,-7.99,23.81,14.28,1601120438.4,461815200,47.0094,0.7677,48.8339,35.1003,21.1188
1998-07-10,1.6,-7.94,24.51,14.7,1648212216,475398000,48.392,0.7917,48.8339,35.1003,21.1188
1998-07-09,1.6,-7.94,24.5,14.69,1647090983.2,475074600,48.3591,0.7916,48.8339,35.1003,21.1188
1998-07-08,1.56,-7.99,23.89,14.33,1606726602.4,463432200,47.174,0.7734,48.8808,35.1003,21.1188
1998-07-07,1.56,-7.98,23.91,14.34,1607847835.2,463755600,47.2069,0.7741,48.8808,35.0966,21.1188
1998-07-06,1.52,-8.03,23.27,13.96,1565240988.8,451466400,45.9559,0.764,48.8808,35.0929,21.1188
1998-07-03,1.59,-7.95,24.43,14.65,1642606052,473781000,48.2274,0.789,48.8808,35.0929,21.1188
1998-07-02,1.54,-8.01,23.57,14.14,1585423179.2,457287600,46.5485,0.7681,48.8808,35.0929,21.1188
1998-07-01,1.54,-8.01,23.57,14.14,1585423179.2,457287600,46.5485,0.7687,48.8808,35.0596,21.1188
1998-06-30,1.56,-7.98,23.96,14.37,1611211533.6,464725800,47.3057,0.7758,48.8808,35.0264,21.1188
1998-06-29,1.65,-7.88,25.28,15.16,1699788924.8,490274400,66.1425,0.9738,48.8808,35.0108,21.1188
1998-06-26,1.65,-7.88,25.35,15.2,1704273856,491568000,66.317,0.9755,48.8808,34.9953,21.1188
1998-06-25,1.68,-7.85,25.72,15.42,1728940977.6,498682800,67.2768,0.9782,48.8339,34.9865,21.1188
1998-06-24,1.74,-7.78,26.66,15.98,1791730014.4,516793200,69.7201,0.9855,48.8339,34.9778,21.1107
1998-06-23,1.68,-7.85,25.77,15.45,1732304676,499653000,67.4077,0.9809,48.8339,34.9689,21.1107
1998-06-22,1.67,-7.86,25.59,15.47,1734547141.6,500299800,67.495,0.9827,48.787,34.9599,21.1107
1998-06-19,1.71,-7.82,26.16,15.81,1772669056.8,511295400,68.9784,0.9854,48.6394,34.958,21.1107
1998-06-18,1.67,-7.86,25.55,15.45,1732304676,499653000,67.4077,0.9836,48.6394,34.956,21.1107
1998-06-17,1.64,-7.9,25.13,15.2,1704273856,491568000,66.317,0.9818,48.6394,34.956,21.1107
1998-06-16,1.68,-7.85,25.8,15.6,1749123168,504504000,68.0622,0.9854,48.5524,34.956,21.1107
1998-06-15,1.66,-7.88,25.4,15.36,1722213580.8,496742400,67.0151,0.9836,48.5185,34.956,21.1107
1998-06-12,1.79,-7.72,27.48,16.6,1861246448,536844000,72.4251,0.989,48.5185,34.956,21.1107
1998-06-11,1.76,-7.76,27.04,16.34,1832094395.2,528435600,71.2908,0.9881,48.4117,34.9388,21.1107
1998-06-10,1.73,-7.8,26.46,15.99,1792851247.2,517116600,69.7637,0.9881,48.4117,34.9215,21.1088
1998-06-09,1.77,-7.75,27.13,16.39,1837700559.2,530052600,71.5089,0.989,48.298,34.9147,21.1088
1998-06-08,1.67,-7.86,25.6,15.48,1735668374.4,500623200,67.5386,0.989,48.2705,34.908,21.1088
1998-06-05,1.58,-7.97,24.11,14.59,1635878655.2,471840600,63.6556,0.9826,48.1771,34.908,21.1088
1998-06-04,1.56,-7.99,23.81,14.41,1615696464.8,466019400,62.8703,0.9807,47.9889,34.908,21.1088
1998-06-03,1.6,-7.94,24.53,14.84,1663909475.2,479925600,64.7463,0.9853,47.9889,34.9007,21.0469
1998-06-02,1.6,-7.94,24.53,14.84,1663909475.2,479925600,64.7463,0.9862,47.9489,34.8935,21.0469
1998-06-01,1.55,-7.99,23.77,14.39,1613453999.2,465372600,62.783,0.9816,47.8957,34.8526,21.0469
1998-05-29,1.53,-8.02,23.37,14.15,1586544412,457611000,61.7359,0.9732,47.8488,34.8118,21.0469
1998-05-28,1.55,-8,23.74,14.37,1611211533.6,464725800,62.6957,0.9815,47.8488,34.8118,21.0469
1998-05-27,1.61,-7.93,24.65,14.91,1671758104.8,482189400,65.0517,0.9871,47.8488,34.8118,21.0469
1998-05-26,1.51,-8.04,23.12,14,1569725920,452760000,61.0814,0.9685,47.7636,34.8103,21.0469
1998-05-25,1.48,-8.08,22.63,13.71,1537210168.8,443381400,59.8162,0.9509,47.7331,34.8088,21.0469
1998-05-22,1.49,-8.07,22.75,13.78,1545058798.4,445645200,60.1216,0.9546,47.7072,34.7847,21.0469
1998-05-21,1.5,-8.05,22.94,13.89,1557392359.2,449202600,60.6015,0.962,47.6872,34.7605,21.0469
1998-05-20,1.48,-8.08,22.62,13.7,1536088936,443058000,59.7726,0.9526,47.6872,34.7605,21.0469
1998-05-18,1.49,-8.06,22.84,13.83,1550664962.4,447262200,60.3397,0.96,47.5946,34.7605,21.0469
1998-05-15,1.5,-8.05,22.95,13.9,1558513592,449526000,60.6451,0.9628,47.5383,34.7372,21.0469
1998-05-14,1.53,-8.02,23.47,14.21,1593271808.8,459551400,61.9977,0.9814,47.5216,34.7138,21.0469
1998-05-13,1.59,-7.95,24.34,14.73,1651575914.4,476368200,64.2664,0.987,47.4309,34.7138,21.0469
1998-05-12,1.5,-8.05,22.97,13.91,1559634824.8,449849400,60.6888,0.9664,47.4309,34.7138,21.0469
1998-05-11,1.48,-8.08,22.6,13.69,1534967703.2,442734600,59.7289,0.957,47.2652,34.705,21.0469
1998-05-08,1.49,-8.06,22.8,13.81,1548422496.8,446615400,60.2525,0.9636,47.1451,34.6962,21.0469
1998-05-07,1.47,-8.09,22.5,13.63,1528240306.4,440794200,59.4671,0.9551,47.144,34.6951,21.0469
1998-05-06,1.5,-8.05,22.99,13.92,1560756057.6,450172800,60.7324,0.9682,47.1288,34.6941,21.0469
1998-05-05,1.53,-8.02,23.44,14.19,1591029343.2,458904600,61.9104,0.9813,47.1288,34.6941,21.0469
1998-05-04,1.55,-7.99,23.77,14.39,1613453999.2,465372600,62.783,0.9841,47.12,34.6941,21.0469
1998-04-30,1.52,-8.03,23.27,14.09,1579817015.2,455670600,61.4741,0.9756,46.9234,34.6808,21.0469
1998-04-29,1.56,-7.99,23.89,14.46,1621302628.8,467636400,63.0884,0.985,46.7497,34.6675,21.0469
1998-04-28,1.58,-7.96,24.26,14.68,1645969750.4,474751200,64.0483,0.9868,46.3554,34.6675,21.0469
1998-04-27,1.53,-8.03,23.34,14.13,1584301946.4,456964200,61.6486,0.9793,46.3554,34.6675,21.0469
1998-04-24,1.5,-8.06,22.9,13.87,1555149893.6,448555800,60.5143,0.9717,46.3007,34.6476,21.0469
1998-04-23,1.53,-8.02,23.42,14.18,1589908110.4,458581200,61.8668,0.983,46.16,34.6276,21.0469
1998-04-22,1.49,-8.07,22.75,13.78,1545058798.4,445645200,60.1216,0.9698,45.9204,34.5995,21.0469
1998-04-21,1.48,-8.08,22.58,13.68,1533846470.4,442411200,59.6853,0.9669,45.9048,34.5714,21.0469
1998-04-20,1.46,-8.1,22.25,13.48,1511421814.4,435943200,58.8127,0.9612,45.9048,34.5714,21.0456
1998-04-17,1.48,-8.08,22.63,13.71,1537210168.8,443381400,59.8162,0.9678,45.3162,34.5714,21.0456
1998-04-16,1.47,-8.09,22.52,13.64,1529361539.2,441117600,59.5108,0.9678,45.2687,34.5663,21.0456
1998-04-15,1.5,-8.05,23.02,13.94,1562998523.2,450819600,60.8197,0.9753,45.06,34.5612,21.0456
1998-04-14,1.53,-8.02,23.39,14.16,1587665644.8,457934400,61.7795,0.982,45.0036,34.5612,21.0456
1998-04-13,1.47,-8.09,22.5,13.63,1528240306.4,440794200,59.4671,0.9696,45.0036,34.5612,21.0456
1998-04-10,1.49,-8.07,22.79,13.8,1547301264,446292000,60.2089,0.9734,44.8347,34.5612,21.0456
1998-04-09,1.46,-8.1,22.27,13.49,1512543047.2,436266600,58.8563,0.9676,44.5022,34.5612,21.0456
1998-04-08,1.51,-8.04,23.17,14.03,1573089618.4,453730200,61.2123,0.9781,44.4967,34.5612,21.0456
1998-04-07,1.52,-8.03,23.32,14.12,1583180713.6,456640800,61.605,0.9809,44.4967,34.5612,21.0456
1998-04-06,1.57,-7.97,24.08,14.57,1633636189.6,471193800,63.5683,0.9866,44.4967,34.5612,21.0456
1998-04-03,1.54,-8.01,23.49,14.22,1594393041.6,459874800,62.0413,0.9866,44.4099,34.5612,21.0456
1998-04-02,1.48,-8.07,22.67,13.73,1539452634.4,444028200,59.9034,0.9751,44.4099,34.5612,21.0456
1998-04-01,1.48,-8.07,22.68,13.74,1540573867.2,444351600,59.9471,0.9761,44.1428,34.5612,21.0456
1998-03-31,1.5,-8.06,22.87,13.85,1552907428,447909000,60.427,0.9779,44.1078,34.5422,21.0456
1998-03-30,1.53,-8.02,23.42,14.18,1589908110.4,458581200,61.8668,0.9856,44.1078,34.5233,21.0349
1998-03-27,1.5,-8.05,22.95,13.9,1558513592,449526000,60.6451,0.9798,44.1078,34.4992,21.0349
1998-03-26,1.39,-8.18,21.16,12.83,1438541682.4,414922200,55.9768,0.9625,44.0461,34.4752,21.0349
1998-03-25,1.37,-8.2,20.94,12.7,1423965656,410718000,55.4096,0.9567,44.0461,34.4517,21.0349
1998-03-24,1.28,-8.3,19.6,11.9,1334267032,384846000,51.9192,0.9094,43.8661,34.4282,21.0349
1998-03-23,1.25,-8.34,19,11.54,1293902651.2,373203600,50.3486,0.8804,43.8661,34.4282,21.0349
1998-03-20,1.27,-8.31,19.43,11.8,1323054704,381612000,51.4829,0.9006,43.8145,34.4282,21.0349
1998-03-19,1.31,-8.27,20.02,12.15,1362297852,392931000,53.01,0.9275,43.8057,34.4277,21.0349
1998-03-18,1.33,-8.24,20.32,12.33,1382480042.4,398752200,53.7953,0.9362,43.7645,34.4271,21.0349
1998-03-17,1.35,-8.22,20.66,12.53,1404904698.4,405220200,54.6679,0.9506,43.7082,34.4031,21.0349
1998-03-16,1.35,-8.22,20.61,12.5,1401541000,404250000,54.537,0.9496,43.7082,34.379,20.9831
1998-03-13,1.34,-8.24,20.41,12.38,1388086206.4,400369200,54.0134,0.9418,43.6002,34.3686,20.9831
1998-03-12,1.29,-8.29,19.7,11.96,1340994428.8,386786400,52.181,0.9165,43.5035,34.3582,20.9831
1998-03-11,1.33,-8.24,20.32,12.33,1382480042.4,398752200,53.7953,0.9397,43.4987,34.3268,20.9831
1998-03-10,1.34,-8.23,20.46,12.41,1391449904.8,401339400,54.1443,0.9436,43.3702,34.2953,20.9831
1998-03-09,1.27,-8.32,19.33,11.74,1316327307.2,379671600,51.2212,0.9065,43.3702,34.265,20.9609
1998-03-06,1.24,-8.35,18.85,11.45,1283811556,370293000,49.9559,0.8821,43.3702,34.2348,20.9609
1998-03-05,1.17,-8.43,17.76,10.8,1210931424,349272000,47.12,0.8322,43.2014,34.1653,20.9609
1998-03-04,1.2,-8.4,18.21,11.07,1241204709.6,358003800,48.298,0.8516,42.9858,34.0959,20.9609
1998-03-03,1.18,-8.41,17.97,10.93,1225507450.4,353476200,47.6872,0.8416,42.9196,34.0959,20.9609
1998-03-02,1.19,-8.41,18.07,10.99,1232234847.2,355416600,47.9489,0.8483,42.9196,34.0959,20.9358
1998-02-27,1.29,-8.29,19.75,11.99,1344358127.2,387756600,52.3119,0.9207,42.8993,34.0959,20.9358
1998-02-26,1.3,-8.27,19.9,12.08,1354449222.4,390667200,52.7046,0.9265,42.8993,34.0959,20.9358
1998-02-25,1.28,-8.31,19.47,11.82,1325297169.6,382258800,51.5702,0.9097,42.8993,34.0627,20.9358
1998-02-24,1.26,-8.32,19.27,11.7,1311842376,378378000,51.0466,0.9057,42.8993,34.0294,20.9358
1998-02-23,1.28,-8.31,19.47,11.82,1325297169.6,382258800,51.5702,0.9105,42.8993,34.0294,20.9194
1998-02-20,1.32,-8.26,20.09,12.19,1366782783.2,394224600,53.1845,0.9331,42.5972,34.0294,20.9194
1998-02-19,1.33,-8.24,20.35,12.35,1384722508,399399000,53.8826,0.9419,42.5972,34.0294,20.9194
1998-02-18,1.35,-8.23,20.54,12.46,1397056068.8,402956400,54.3625,0.9458,42.5972,34.0294,20.9194
1998-02-17,1.31,-8.27,19.94,12.1,1356691688,391314000,52.7918,0.9319,42.501,34.0249,20.9194
1998-02-16,1.33,-8.25,20.3,12.32,1381358809.6,398428800,53.7517,0.9407,42.501,34.0203,20.9194
1998-02-13,1.37,-8.2,20.89,12.67,1420601957.6,409747800,55.2787,0.9545,42.501,34.0152,20.9194
1998-02-12,1.38,-8.19,21.03,12.75,1429571820,412335000,55.6277,0.9574,42.469,34.0102,20.9194
1998-02-11,1.4,-8.16,21.44,13,1457602640,420420000,56.7185,0.9673,42.2951,33.9533,20.9194
1998-02-10,1.42,-8.15,21.63,13.11,1469936200.8,423977400,57.1984,0.9712,42.2664,33.8965,20.9194
1998-02-09,1.41,-8.15,21.58,13.08,1466572502.4,423007200,57.0675,0.9692,42.2664,33.8965,20.8696
1998-01-23,1.41,-8.15,21.58,13.08,1466572502.4,423007200,57.0675,0.9702,41.993,33.8965,20.8696
1998-01-22,1.4,-8.17,21.41,12.98,1455360174.4,419773200,56.6312,0.9701,41.7504,33.8965,20.8696
1998-01-21,1.36,-8.22,20.71,12.56,1408268396.8,406190400,54.7988,0.9602,41.7504,33.8965,20.8696
1998-01-20,1.35,-8.23,20.54,12.46,1397056068.8,402956400,54.3625,0.9541,41.5158,33.8965,20.8696
1998-01-19,1.37,-8.2,20.92,12.69,1422844423.2,410394600,55.366,0.9611,41.5158,33.8965,20.8626
1998-01-16,1.38,-8.19,21.11,12.8,1435177984,413952000,55.8459,0.966,41.4953,33.8965,20.8626
1998-01-15,1.43,-8.13,21.85,13.24,1484512227.2,428181600,57.7656,0.973,41.3888,33.8965,20.8626
1998-01-14,1.34,-8.23,20.52,12.45,1395934836,402633000,54.3189,0.957,41.3282,33.8663,20.8626
1998-01-13,1.3,-8.27,19.9,12.08,1354449222.4,390667200,52.7046,0.9439,41.274,33.8361,20.8626
1998-01-12,1.37,-8.2,20.94,12.7,1423965656,410718000,55.4096,0.9639,41.274,33.8331,20.826
1998-01-09,1.5,-8.05,23.02,13.94,1562998523.2,450819600,60.8197,0.9809,41.2549,33.83,20.826
1998-01-08,1.46,-8.09,22.4,13.57,1521512909.6,438853800,59.2054,0.9769,41.2075,33.8161,20.826
1998-01-07,1.33,-8.24,20.34,12.34,1383601275.2,399075600,53.8389,0.9577,41.1172,33.8021,20.826
1998-01-06,1.21,-8.38,18.46,11.22,1258023201.6,362854800,48.9524,0.8892,40.9529,33.7828,20.826
1998-01-05,1.1,-8.5,16.75,10.2,1143657456,329868000,44.5022,0.8468,40.9529,33.7636,20.826
1997-12-31,1.08,-8.53,16.36,9.97,1117869101.6,322429800,43.4987,0.8305,40.8356,33.7636,20.826
1997-12-30,1.06,-8.55,16.13,9.83,1102171842.4,317902200,47.2652,0.8626,40.7846,33.7636,20.826
1997-12-29,0.97,-8.66,14.64,8.94,1002382123.2,289119600,42.9858,0.8281,40.7846,33.7347,20.826
1997-12-26,0.88,-8.76,13.28,8.13,911562266.4,262924200,39.0911,0.7308,40.7846,33.7059,20.826
1997-12-25,0.88,-8.75,13.3,8.14,912683499.2,263247600,39.1392,0.7325,40.7846,33.7015,20.7894
1997-12-24,0.84,-8.8,12.68,7.77,871197885.6,251281800,37.3602,0.6623,40.7846,33.6971,20.7894
1997-12-23,0.84,-8.8,12.66,7.76,870076652.8,250958400,37.3121,0.6579,40.7846,33.6971,20.7894
1997-12-22,0.81,-8.84,12.16,7.46,836439668.8,241256400,35.8696,0.6006,40.7846,33.6971,20.7894
1997-12-19,0.8,-8.84,12.11,7.43,833075970.4,240286200,35.7254,0.5941,40.7846,33.6971,20.7894
1997-12-18,0.8,-8.84,12.06,7.4,829712272,239316000,35.5811,0.5825,40.7846,33.6971,20.7761
1997-12-17,0.8,-8.84,12.06,7.4,829712272,239316000,35.5811,0.5831,40.7846,33.6307,20.7761
1997-12-16,0.83,-8.81,12.56,7.7,863349256,249018000,37.0236,0.6469,40.7846,33.5642,20.7761
1997-12-15,0.84,-8.8,12.71,7.79,873440351.2,251928600,37.4563,0.6639,40.7846,33.5642,20.7761
1997-12-12,0.82,-8.82,12.39,7.6,852136928,245784000,36.5428,0.6319,40.7846,33.5642,20.7761
1997-12-11,0.83,-8.81,12.51,7.67,859985557.6,248047800,36.8793,0.6448,40.8356,33.5642,20.728
1997-12-10,0.83,-8.81,12.48,7.65,857743092,247401000,36.7832,0.6404,40.8356,33.5642,20.728
1997-12-09,0.84,-8.8,12.68,7.77,871197885.6,251281800,37.3602,0.6605,40.8356,33.5642,20.728
1997-12-08,0.82,-8.82,12.39,7.6,852136928,245784000,36.5428,0.6345,40.8356,33.5642,20.728
1997-12-05,0.8,-8.85,12.04,7.39,828591039.2,238992600,35.533,0.5868,40.8356,33.5642,20.728
1997-12-04,0.79,-8.85,11.97,7.35,824106108,237699000,35.3407,0.5792,40.9529,33.5642,20.728
1997-12-03,0.78,-8.86,11.82,7.26,814015012.8,234788400,34.908,0.5602,40.9529,33.5642,20.728
1997-12-02,0.8,-8.84,12.09,7.42,831954737.6,239962800,35.6773,0.5938,40.9529,33.5642,20.728
1997-12-01,0.78,-8.87,11.69,7.18,805045150.4,232201200,34.5233,0.5377,40.9529,33.5629,20.728
1997-11-28,0.78,-8.86,11.82,7.26,814015012.8,234788400,34.908,0.561,40.9529,33.5616,20.728
1997-11-27,0.77,-8.88,11.59,7.12,798317753.6,230260800,34.2348,0.5305,41.1172,33.4965,20.6796
